Order Date,Region,Category,Sales,Quantity,Profit
2016-09-26,Central,Office Supplies,15.624,2,-24.9984
2016-09-26,Central,Furniture,454.965,5,-136.4895
2016-09-26,West,Office Supplies,236.88,6,66.3264
2016-09-26,Central,Office Supplies,93.032,2,-251.1864
2016-09-26,Central,Office Supplies,6.816,2,-11.5872
2016-09-26,Central,Office Supplies,9.99,1,4.4955
2016-09-26,West,Furniture,424.9575,5,19.998
2016-09-26,South,Technology,431.976,3,-75.5958
2016-09-26,West,Office Supplies,29.9,5,13.455
2016-09-26,West,Office Supplies,35.4,5,13.452
2016-09-26,West,Office Supplies,7.83,3,3.6018
2016-09-26,West,Office Supplies,51.45,3,13.8915
2016-09-26,West,Office Supplies,29.9,5,14.651
2016-09-26,Central,Furniture,747.558,3,-96.1146
2016-09-26,Central,Office Supplies,8.928,2,3.348
2016-09-26,West,Office Supplies,12.96,2,6.2208
2016-09-27,South,Office Supplies,13.89,3,4.5837
2016-09-27,South,Office Supplies,17.94,3,8.7906
2016-09-27,Central,Furniture,956.6648,7,-225.0976
2016-09-27,West,Technology,1001.584,2,125.198
2016-09-27,East,Office Supplies,2.907,3,-2.0349
2016-09-28,Central,Office Supplies,99.136,4,30.98
2016-09-29,South,Office Supplies,25.92,9,7.776
2016-09-29,West,Office Supplies,18.97,1,9.1056
2016-09-29,Central,Office Supplies,40.88,7,10.6288
2016-09-29,West,Technology,859.2,3,75.18
2016-09-29,South,Technology,209.97,3,71.3898
2016-09-29,West,Technology,36.24,1,15.2208
2016-09-29,South,Office Supplies,62.94,3,30.2112
2016-09-29,East,Office Supplies,15.936,4,5.1792
2016-09-29,West,Office Supplies,27.24,5,9.534
2016-09-29,West,Office Supplies,10.496,4,1.1808
2016-09-30,Central,Office Supplies,1.964,2,-3.2406
2016-09-30,East,Furniture,523.92,5,-26.196
2016-10-01,Central,Technology,79.512,3,20.8719
2016-10-01,West,Furniture,194.848,4,12.178
2016-10-01,Central,Technology,69.9,2,18.873
2016-10-01,South,Office Supplies,30.976,8,5.0336
2016-10-01,South,Office Supplies,5.388,4,-4.49
2016-10-01,Central,Furniture,41.85,5,10.881
2016-10-01,East,Furniture,330.588,1,-115.7058
2016-10-01,Central,Office Supplies,28.352,1,9.5688
2016-10-02,Central,Office Supplies,735.98,2,331.191
2016-10-02,Central,Technology,17499.95,5,8399.976
2016-10-02,Central,Office Supplies,33.96,2,9.5088
2016-10-02,East,Office Supplies,61.44,3,16.5888
2016-10-02,West,Office Supplies,54.792,6,-40.1808
2016-10-02,Central,Office Supplies,32.48,2,4.872
2016-10-02,Central,Office Supplies,34.37,7,16.8413
2016-10-03,East,Furniture,599.292,6,93.2232
2016-10-03,West,Furniture,915.136,4,102.9528
2016-10-03,Central,Office Supplies,15.648,2,5.0856
2016-10-03,West,Office Supplies,8.56,2,3.852
2016-10-03,West,Office Supplies,97.82,2,45.9754
2016-10-03,West,Office Supplies,6.16,2,2.9568
2016-10-03,Central,Furniture,38.08,5,-29.512
2016-10-04,East,Office Supplies,30.4,1,13.984
2016-10-04,South,Technology,52.68,3,19.755
2016-10-04,East,Technology,5399.91,9,2591.9568
2016-10-04,South,Furniture,11.568,3,2.6028
2016-10-04,East,Furniture,239.372,2,-23.9372
2016-10-04,East,Office Supplies,119.1,3,34.539
2016-10-04,Central,Office Supplies,59.752,7,19.4194
2016-10-06,West,Office Supplies,17.904,4,-14.92
2016-10-06,Central,Office Supplies,28.85,5,14.425
2016-10-06,West,Technology,67.96,5,0.8495
2016-10-06,West,Technology,703.71,6,-938.28
2016-10-06,West,Office Supplies,11.976,4,-9.1816
2016-10-07,West,Technology,837.6,3,62.82
2016-10-07,West,Office Supplies,10.56,2,5.0688
2016-10-07,West,Office Supplies,93.36,12,0.9336
2016-10-07,East,Office Supplies,4.928,2,1.7248
2016-10-07,West,Office Supplies,27.264,2,8.8608
2016-10-08,Central,Furniture,51.712,8,-32.32
2016-10-08,Central,Office Supplies,60.144,6,20.2986
2016-10-08,West,Office Supplies,61.96,2,27.882
2016-10-08,South,Office Supplies,387.72,5,-67.851
2016-10-09,East,Technology,23.976,4,-15.5844
2016-10-09,West,Office Supplies,1.408,1,0.1584
2016-10-09,West,Furniture,169.568,2,0.0
2016-10-09,East,Furniture,332.832,4,-24.9624
2016-10-09,East,Office Supplies,19.136,4,5.98
2016-10-10,South,Office Supplies,4.095,3,-2.73
2016-10-10,South,Office Supplies,20.608,2,-4.3792
2016-10-10,Central,Furniture,14.0,4,-6.3
2016-10-10,Central,Office Supplies,16.392,2,-26.2272
2016-10-10,West,Furniture,90.882,3,-190.8522
2016-10-10,West,Furniture,120.784,1,13.5882
2016-10-10,West,Technology,15.992,1,-2.9985
2016-10-11,Central,Office Supplies,27.72,3,3.465
2016-10-11,Central,Office Supplies,5.344,2,0.668
2016-10-13,West,Furniture,43.12,14,20.6976
2016-10-13,West,Office Supplies,65.88,6,18.4464
2016-10-13,West,Office Supplies,76.176,3,26.6616
2016-10-13,West,Office Supplies,4.02,2,1.9698
2016-10-13,West,Office Supplies,11.52,4,3.456
2016-10-13,West,Office Supplies,20.04,3,9.6192
2016-10-13,Central,Office Supplies,8.288,2,3.0044
2016-10-13,West,Office Supplies,35.44,1,16.6568
2016-10-13,East,Furniture,82.26,3,33.7266
2016-10-13,East,Office Supplies,24.9,5,11.454
2016-10-13,East,Office Supplies,37.94,2,18.2112
2016-10-13,East,Office Supplies,99.87,3,23.9688
2016-10-13,East,Office Supplies,34.7,5,12.492
2016-10-13,Central,Furniture,139.92,5,-150.414
2016-10-13,Central,Office Supplies,6.286,7,-11.0005
2016-10-13,Central,Office Supplies,15.872,1,1.1904
2016-10-13,West,Furniture,24.96,3,4.368
2016-10-13,West,Furniture,727.45,5,-465.568
2016-10-13,Central,Technology,191.976,3,23.997
2016-10-14,Central,Technology,1649.75,5,544.4175
2016-10-14,East,Technology,1091.93,7,272.9825
2016-10-14,South,Office Supplies,93.024,3,33.7212
2016-10-14,South,Office Supplies,12.768,2,1.4364
2016-10-14,South,Office Supplies,35.008,4,13.128
2016-10-14,West,Technology,177.0,3,30.09
2016-10-14,South,Technology,22.704,1,5.9598
2016-10-14,South,Office Supplies,39.152,1,14.682
2016-10-14,South,Furniture,102.592,1,10.2592
2016-10-14,East,Office Supplies,111.96,2,54.8604
2016-10-15,Central,Office Supplies,20.16,7,9.8784
2016-10-15,Central,Office Supplies,29.46,6,14.4354
2016-10-15,Central,Office Supplies,868.59,3,251.8911
2016-10-15,South,Office Supplies,66.54,6,32.6046
2016-10-15,Central,Office Supplies,12.96,2,6.2208
2016-10-15,Central,Technology,5.5,1,1.375
2016-10-15,Central,Office Supplies,121.6,4,55.936
2016-10-15,South,Office Supplies,232.96,7,116.48
2016-10-15,West,Office Supplies,71.6,8,32.936
2016-10-15,West,Office Supplies,45.68,2,21.0128
2016-10-15,West,Office Supplies,60.12,9,28.8576
2016-10-15,West,Office Supplies,41.72,5,13.0375
2016-10-15,South,Office Supplies,43.26,3,14.2758
2016-10-16,East,Furniture,142.182,1,-37.9152
2016-10-17,East,Office Supplies,315.98,1,148.5106
2016-10-17,West,Office Supplies,18.16,5,6.583
2016-10-17,East,Furniture,120.98,1,12.098
2016-10-17,Central,Office Supplies,1927.59,7,751.7601
2016-10-17,Central,Technology,449.97,3,220.4853
2016-10-17,West,Furniture,120.666,2,21.294
2016-10-18,West,Furniture,307.92,5,-34.641
2016-10-20,Central,Office Supplies,25.248,4,7.89
2016-10-20,Central,Office Supplies,51.016,7,15.9425
2016-10-20,South,Furniture,61.1,5,18.33
2016-10-20,Central,Office Supplies,20.86,7,1.4602
2016-10-20,Central,Technology,191.98,2,51.8346
2016-10-20,Central,Furniture,56.686,1,-14.5764
2016-10-20,West,Furniture,387.136,4,4.8392
2016-10-20,East,Office Supplies,7.152,3,0.7152
2016-10-20,West,Office Supplies,19.296,3,6.03
2016-10-20,Central,Technology,125.7,6,35.196
2016-10-21,East,Office Supplies,7.92,4,3.564
2016-10-21,East,Technology,235.152,8,-47.0304
2016-10-21,East,Furniture,661.176,2,-231.4116
2016-10-21,West,Office Supplies,154.44,3,1.5444
2016-10-21,East,Technology,98.16,6,9.816
2016-10-21,South,Furniture,45.568,2,9.6832
2016-10-21,East,Office Supplies,7.36,2,0.1472
2016-10-21,South,Office Supplies,111.672,9,6.9795
2016-10-21,East,Office Supplies,23.2,4,10.44
2016-10-21,South,Office Supplies,28.752,8,-21.0848
2016-10-21,West,Office Supplies,4535.976,3,1644.2913
2016-10-21,East,Office Supplies,104.79,7,29.3412
2016-10-21,West,Office Supplies,22.92,3,11.2308
2016-10-21,East,Furniture,1043.92,4,271.4192
2016-10-21,West,Office Supplies,12.39,3,5.6994
2016-10-21,Central,Technology,106.08,6,-9.282
2016-10-21,West,Furniture,19.96,2,5.5888
2016-10-21,West,Office Supplies,35.88,6,17.5812
2016-10-21,West,Office Supplies,113.22,3,29.4372
2016-10-21,West,Office Supplies,340.92,3,3.4092
2016-10-21,West,Furniture,242.136,3,12.1068
2016-10-22,West,Office Supplies,8.34,3,2.2518
2016-10-22,West,Office Supplies,6.68,1,3.2064
2016-10-22,South,Furniture,39.92,4,11.1776
2016-10-22,West,Furniture,101.94,3,30.582
2016-10-22,Central,Furniture,31.4,5,10.048
2016-10-23,Central,Office Supplies,54.816,3,17.8152
2016-10-23,Central,Furniture,16.156,7,-12.117
2016-10-23,West,Office Supplies,17.05,5,8.184
2016-10-23,East,Office Supplies,379.4,10,178.318
2016-10-24,West,Technology,359.98,2,21.5988
2016-10-24,South,Technology,239.976,3,17.9982
2016-10-24,Central,Office Supplies,15.552,3,5.4432
2016-10-24,West,Technology,100.0,4,21.0
2016-10-24,West,Technology,199.99,1,85.9957
2016-10-24,West,Technology,450.0,5,162.0
2016-10-25,South,Technology,783.96,5,78.396
2016-10-27,East,Office Supplies,9.728,2,3.2832
2016-10-27,East,Furniture,40.2,3,19.296
2016-10-27,East,Office Supplies,40.67,7,12.6077
2016-10-27,East,Office Supplies,33.48,2,1.3392
2016-10-27,West,Office Supplies,25.032,3,7.8225
2016-10-27,South,Furniture,290.98,1,75.6548
2016-10-27,West,Office Supplies,43.92,4,11.8584
2016-10-27,West,Office Supplies,67.136,4,25.176
2016-10-27,East,Furniture,427.644,14,80.7772
2016-10-28,East,Office Supplies,56.91,3,27.3168
2016-10-28,West,Technology,302.376,3,22.6782
2016-10-28,East,Office Supplies,32.4,5,15.552
2016-10-28,West,Office Supplies,93.06,6,26.0568
2016-10-28,East,Office Supplies,1082.48,8,10.8248
2016-10-28,South,Office Supplies,38.19,5,-26.733
2016-10-28,South,Furniture,47.952,3,13.7862
2016-10-28,West,Office Supplies,49.536,3,17.3376
2016-10-28,South,Furniture,63.968,2,0.0
2016-10-28,South,Furniture,165.048,3,41.262
2016-10-28,South,Office Supplies,17.616,4,-14.0928
2016-10-28,West,Office Supplies,50.96,7,25.48
2016-10-28,East,Furniture,77.6,4,38.024
2016-10-28,East,Office Supplies,14.28,1,6.5688
2016-10-28,East,Office Supplies,12.42,3,5.2164
2016-10-28,East,Furniture,756.8,5,75.68
2016-10-28,South,Office Supplies,37.425,5,-29.94
2016-10-29,Central,Furniture,67.0,5,32.16
2016-10-29,West,Office Supplies,11.744,1,3.8168
2016-10-29,East,Office Supplies,11.67,3,3.0342
2016-10-29,East,Office Supplies,40.74,3,0.4074
2016-10-30,East,Office Supplies,114.95,5,32.186
2016-10-30,Central,Office Supplies,11.68,2,3.504
2016-10-30,West,Office Supplies,3.62,2,1.1946
2016-10-30,East,Office Supplies,28.752,3,10.0632
2016-10-31,West,Furniture,1403.92,5,70.196
2016-10-31,Central,Office Supplies,332.94,3,9.9882
2016-10-31,Central,Office Supplies,12.39,3,3.4692
2016-10-31,West,Office Supplies,1085.42,7,282.2092
2016-10-31,Central,Furniture,368.97,3,81.1734
2016-10-31,Central,Office Supplies,21.96,2,6.1488
2016-10-31,East,Furniture,492.835,5,-14.081
2016-10-31,South,Office Supplies,32.064,6,11.2224
2016-11-01,South,Technology,21.8,2,6.104
2016-11-01,South,Office Supplies,251.79,3,118.3413
2016-11-01,Central,Office Supplies,111.672,9,6.9795
2016-11-01,Central,Technology,68.112,3,17.8794
2016-11-03,West,Office Supplies,43.32,2,14.2956
2016-11-03,Central,Office Supplies,75.96,2,22.788
2016-11-03,Central,Office Supplies,27.24,6,13.3476
2016-11-03,Central,Office Supplies,9.248,2,3.3524
2016-11-03,West,Office Supplies,8.82,3,2.3814
2016-11-03,South,Office Supplies,20.0,4,9.6
2016-11-03,South,Office Supplies,7.98,3,2.0748
2016-11-03,South,Furniture,24.1,5,9.158
2016-11-03,South,Office Supplies,8.75,1,2.625
2016-11-03,South,Furniture,842.94,3,160.1586
2016-11-03,West,Office Supplies,15.26,7,5.0358
2016-11-03,West,Office Supplies,314.55,3,150.984
2016-11-03,West,Office Supplies,43.584,12,15.7992
2016-11-03,West,Office Supplies,116.28,3,56.9772
2016-11-03,West,Office Supplies,9.296,2,3.0212
2016-11-03,West,Office Supplies,87.71,7,41.2237
2016-11-03,West,Furniture,217.584,2,-29.9178
2016-11-03,West,Technology,82.95,5,29.0325
2016-11-03,West,Office Supplies,1101.48,4,429.5772
2016-11-03,East,Furniture,470.155,7,-13.433
2016-11-03,East,Technology,72.0,1,14.4
2016-11-03,West,Technology,179.991,3,-251.9874
2016-11-03,West,Office Supplies,4.158,7,-3.465
2016-11-03,West,Office Supplies,19.44,3,9.3312
2016-11-04,West,Technology,686.4,2,77.22
2016-11-04,West,Furniture,104.784,1,-14.4078
2016-11-04,West,Office Supplies,47.952,3,16.7832
2016-11-04,West,Furniture,650.352,3,-97.5528
2016-11-04,South,Office Supplies,10.74,3,5.2626
2016-11-04,West,Furniture,209.88,3,35.6796
2016-11-04,West,Office Supplies,629.184,8,228.0792
2016-11-04,West,Office Supplies,15.176,1,5.3116
2016-11-04,West,Office Supplies,4.176,1,1.305
2016-11-04,West,Office Supplies,7.712,2,2.7956
2016-11-04,South,Furniture,50.496,6,8.2056
2016-11-04,Central,Furniture,66.112,4,-84.2928
2016-11-04,Central,Furniture,11.376,3,-5.688
2016-11-04,West,Office Supplies,192.8,4,55.912
2016-11-04,West,Office Supplies,38.88,6,18.6624
2016-11-04,West,Furniture,38.29,7,16.4647
2016-11-04,West,Office Supplies,17.584,7,-4.1762
2016-11-04,South,Office Supplies,185.376,2,-34.758
2016-11-04,South,Furniture,876.3,10,-292.1
2016-11-04,South,Office Supplies,45.248,2,3.9592
2016-11-05,West,Office Supplies,53.248,2,19.968
2016-11-05,Central,Furniture,863.128,8,-160.2952
2016-11-05,South,Furniture,756.8,5,75.68
2016-11-05,South,Technology,89.97,3,18.8937
2016-11-05,South,Furniture,273.96,2,71.2296
2016-11-05,West,Furniture,113.888,2,9.9652
2016-11-05,East,Technology,23.988,2,-15.992
2016-11-05,West,Technology,72.0,4,12.96
2016-11-05,West,Office Supplies,29.12,5,9.828
2016-11-05,Central,Office Supplies,104.9,5,50.352
2016-11-05,Central,Office Supplies,11.84,1,4.44
2016-11-05,Central,Office Supplies,39.68,2,16.2688
2016-11-05,West,Office Supplies,158.13,3,77.4837
2016-11-05,West,Technology,479.72,4,52.7692
2016-11-05,Central,Office Supplies,3.564,3,-6.237
2016-11-05,Central,Office Supplies,51.75,5,24.84
2016-11-05,Central,Furniture,956.6648,7,-225.0976
2016-11-05,Central,Technology,171.96,5,45.1395
2016-11-05,Central,Office Supplies,12.588,3,-20.1408
2016-11-06,South,Office Supplies,88.768,2,31.0688
2016-11-06,South,Office Supplies,36.112,2,12.6392
2016-11-06,West,Office Supplies,84.84,3,22.9068
2016-11-06,South,Furniture,35.568,2,5.7798
2016-11-06,West,Furniture,81.424,2,-9.1602
2016-11-06,South,Furniture,207.984,2,-28.5978
2016-11-06,West,Furniture,238.56,3,26.2416
2016-11-07,West,Furniture,1603.136,4,100.196
2016-11-07,West,Furniture,14.82,3,6.2244
2016-11-07,East,Technology,263.96,4,71.2692
2016-11-07,West,Office Supplies,27.68,2,9.688
2016-11-07,East,Office Supplies,276.784,2,89.9548
2016-11-07,Central,Office Supplies,314.088,3,19.6305
2016-11-07,East,Technology,119.976,3,22.4955
2016-11-07,West,Office Supplies,57.584,2,20.1544
2016-11-07,West,Office Supplies,11.36,2,3.2944
2016-11-07,West,Office Supplies,26.976,4,8.7672
2016-11-07,East,Office Supplies,116.82,3,5.841
2016-11-07,Central,Furniture,44.46,5,-17.784
2016-11-07,East,Office Supplies,12.96,2,6.2208
2016-11-07,West,Office Supplies,37.44,4,11.7
2016-11-07,East,Office Supplies,14.96,4,0.2992
2016-11-07,East,Technology,359.97,3,100.7916
2016-11-07,West,Office Supplies,12.9,2,6.321
2016-11-07,West,Office Supplies,14.62,2,6.8714
2016-11-07,West,Technology,479.97,3,163.1898
2016-11-08,South,Furniture,731.94,3,219.582
2016-11-08,South,Furniture,261.96,2,41.9136
2016-11-09,West,Technology,479.97,3,177.5889
2016-11-10,West,Office Supplies,129.92,4,38.976
2016-11-10,West,Office Supplies,13.216,4,4.4604
2016-11-10,East,Technology,178.92,7,-29.0745
2016-11-10,West,Office Supplies,32.4,5,15.552
2016-11-10,East,Office Supplies,69.888,7,-46.592
2016-11-10,West,Office Supplies,67.71,3,32.5008
2016-11-10,West,Office Supplies,61.4,5,28.858
2016-11-10,West,Furniture,467.46,9,191.6586
2016-11-10,East,Technology,881.93,7,220.4825
2016-11-10,West,Office Supplies,720.76,4,187.3976
2016-11-10,South,Office Supplies,41.86,7,10.465
2016-11-10,East,Office Supplies,20.368,1,7.3834
2016-11-10,East,Office Supplies,49.848,3,16.8237
2016-11-10,Central,Technology,221.98,2,62.1544
2016-11-10,Central,Furniture,341.96,2,54.7136
2016-11-10,East,Office Supplies,3.64,1,1.365
2016-11-10,West,Furniture,9.98,1,2.7944
2016-11-10,East,Office Supplies,38.976,3,-2.436
2016-11-10,West,Office Supplies,29.74,1,4.461
2016-11-10,Central,Technology,279.944,7,48.9902
2016-11-10,Central,Furniture,37.3,2,17.158
2016-11-10,East,Office Supplies,4.624,1,1.6762
2016-11-10,West,Office Supplies,155.82,7,42.0714
2016-11-10,West,Office Supplies,70.008,3,24.5028
2016-11-10,Central,Office Supplies,81.96,2,39.3408
2016-11-10,East,Office Supplies,14.72,5,-3.312
2016-11-10,East,Office Supplies,9.216,4,3.3408
2016-11-10,West,Office Supplies,14.7,5,3.969
2016-11-10,East,Technology,41.958,7,-9.7902
2016-11-10,East,Office Supplies,31.104,6,10.8864
2016-11-10,East,Office Supplies,89.568,2,32.4684
2016-11-10,East,Office Supplies,22.248,3,7.5087
2016-11-10,East,Office Supplies,334.88,4,29.302
2016-11-10,East,Furniture,148.288,7,29.6576
2016-11-10,West,Office Supplies,5.184,3,1.8144
2016-11-11,South,Office Supplies,9.888,2,-6.9216
2016-11-11,East,Office Supplies,83.36,1,20.84
2016-11-11,Central,Furniture,2678.94,6,241.1046
2016-11-11,East,Technology,59.97,3,14.9925
2016-11-11,South,Office Supplies,671.544,3,50.3658
2016-11-11,East,Office Supplies,35.232,3,11.4504
2016-11-11,West,Office Supplies,31.504,11,11.0264
2016-11-11,East,Office Supplies,28.14,3,7.8792
2016-11-11,East,Technology,36.0,2,6.48
2016-11-11,East,Office Supplies,92.94,3,25.0938
2016-11-11,East,Furniture,245.646,3,8.1882
2016-11-11,Central,Technology,95.968,4,1.1996
2016-11-11,East,Office Supplies,55.008,3,17.19
2016-11-11,Central,Office Supplies,14.112,6,1.2348
2016-11-11,Central,Furniture,47.992,2,-2.0568
2016-11-11,West,Furniture,451.152,3,0.0
2016-11-11,Central,Technology,257.98,2,74.8142
2016-11-11,West,Furniture,41.96,2,10.9096
2016-11-11,West,Furniture,6.96,4,2.2272
2016-11-12,West,Office Supplies,4.368,7,-3.3488
2016-11-12,East,Office Supplies,16.752,6,5.4444
2016-11-12,West,Office Supplies,6.27,5,-4.598
2016-11-12,East,Furniture,449.372,2,-12.8392
2016-11-12,Central,Office Supplies,20.58,7,5.5566
2016-11-12,East,Office Supplies,110.096,2,33.0288
2016-11-12,East,Furniture,1474.802,7,-21.0686
2016-11-12,West,Technology,31.984,2,1.999
2016-11-12,Central,Furniture,22.752,6,-8.532
2016-11-12,Central,Office Supplies,287.52,8,129.384
2016-11-12,Central,Office Supplies,37.68,2,10.5504
2016-11-12,Central,Office Supplies,19.98,2,8.991
2016-11-12,Central,Office Supplies,17.38,2,8.69
2016-11-12,West,Technology,203.976,3,25.497
2016-11-12,West,Furniture,674.352,3,-8.4294
2016-11-12,East,Furniture,1537.074,9,0.0
2016-11-13,East,Office Supplies,36.63,3,9.8901
2016-11-13,East,Office Supplies,140.75,5,39.41
2016-11-13,East,Office Supplies,24.88,2,6.9664
2016-11-13,East,Office Supplies,77.55,5,20.163
2016-11-13,East,Office Supplies,217.056,7,78.6828
2016-11-13,Central,Office Supplies,3.136,2,-4.704
2016-11-13,South,Office Supplies,52.136,7,5.8653
2016-11-13,West,Furniture,19.54,2,7.2298
2016-11-13,West,Office Supplies,44.02,2,11.4452
2016-11-13,West,Furniture,4.18,1,1.5048
2016-11-13,East,Technology,2279.96,4,592.7896
2016-11-13,East,Office Supplies,14.94,3,6.8724
2016-11-13,Central,Furniture,30.36,4,13.0548
2016-11-14,East,Office Supplies,23.65,1,6.149
2016-11-14,East,Furniture,19.92,4,6.5736
2016-11-14,East,Technology,89.97,3,25.1916
2016-11-14,South,Technology,499.98,2,114.9954
2016-11-14,East,Office Supplies,40.44,3,10.5144
2016-11-14,East,Furniture,380.058,3,-21.7176
2016-11-14,East,Technology,13.98,2,3.9144
2016-11-14,East,Furniture,408.006,2,72.5344
2016-11-14,East,Technology,1199.976,4,179.9964
2016-11-14,South,Office Supplies,5.28,1,2.376
2016-11-14,West,Office Supplies,7.38,2,3.4686
2016-11-14,West,Office Supplies,9.84,3,2.8536
2016-11-14,South,Office Supplies,8.26,2,3.8822
2016-11-14,East,Furniture,48.576,3,9.7152
2016-11-14,Central,Office Supplies,2.296,2,-3.9032
2016-11-14,East,Office Supplies,16.45,5,7.567
2016-11-15,West,Technology,361.376,2,27.1032
2016-11-15,South,Furniture,630.024,4,-199.5076
2016-11-15,West,Office Supplies,38.136,7,13.3476
2016-11-15,West,Office Supplies,1016.792,1,381.297
2016-11-15,West,Technology,99.39,3,40.7499
